0.896888346552776,0.9619565217391305,0.6954813359528488,0.8072976054732041
0.8901769371568029,0.9633802816901409,0.6719056974459725,0.7916666666666666
0.8920073215375229,0.9510869565217391,0.68762278978389,0.798175598631699
0.8895668090298963,0.9581005586592178,0.6738703339882122,0.7912341407151096
0.8913971934106162,0.9534246575342465,0.6836935166994106,0.7963386727688787
0.8944478340451495,0.9540540540540541,0.693516699410609,0.8031854379977247
0.8944478340451495,0.9565217391304348,0.6915520628683693,0.8027366020524516
0.8987187309334961,0.9573333333333334,0.7053045186640472,0.8122171945701357
0.9035997559487492,0.9558441558441558,0.7229862475442044,0.8232662192393736
0.9023794996949359,0.9604221635883905,0.7151277013752456,0.8198198198198198
0.9054301403294692,0.9561855670103093,0.7288801571709234,0.8272017837235228
0.9060402684563759,0.961038961038961,0.7269155206286837,0.8277404921700223
0.9054301403294692,0.9609375,0.724950884086444,0.826427771556551
0.9048200122025626,0.9560723514211886,0.7269155206286837,0.8258928571428571
0.9084807809640024,0.959079283887468,0.7367387033398821,0.8333333333333334
0.9219035997559487,0.9359267734553776,0.8035363457760314,0.864693446088795
0.9170225747406956,0.9582309582309583,0.7662082514734774,0.851528384279476
0.9194630872483222,0.9542168674698795,0.7779960707269156,0.8571428571428571
0.9188529591214155,0.9234234234234234,0.8055009823182712,0.8604407135362014
0.9255643685173887,0.9348314606741573,0.8172888015717092,0.8721174004192872
0.9231238560097621,0.9422632794457275,0.8015717092337917,0.8662420382165605
0.9225137278828553,0.9380733944954128,0.8035363457760314,0.8656084656084656
0.9200732153752288,0.9256756756756757,0.8074656188605108,0.8625393494228751
0.9273947528981086,0.9577464788732394,0.8015717092337917,0.8727272727272727
0.9231238560097621,0.9443155452436195,0.7996070726915521,0.8659574468085106
0.9219035997559487,0.9261744966442953,0.8133595284872298,0.8661087866108786
0.9353264185478951,0.952808988764045,0.8330058939096268,0.8888888888888888
0.9231238560097621,0.9342403628117913,0.8094302554027505,0.8673684210526316
0.9237339841366687,0.9383561643835616,0.8074656188605108,0.8680042238648363
